column	type	scope	winner_metric	compression	column_config_encoding	int_encoding	date_encoding	timestamp_encoding	string_encoding	physical_bytes	baseline_encoded_bytes	encoded_bytes	compressed_bytes	post_compression_no_encoding_bytes	post_compression_no_encoding_ratio	target_bytes	post_encoding_ratio	post_compression_ratio	encoding_compression_ratio_improvement_pct	codec_ratio	experiment	result_file	column_stats_tsv
SocialAction	string	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	0	4003158	4612	4612	4003158	1.000000	4612	867.987424			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
SocialAction	string	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	delta-binary-packed	rle-dict	0	4003158	4253	4493	202751	19.744208	4493	941.255114	890.976630	4412.597374	0.946584	rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed_columns.tsv
SocialAction	string	zstd-3	compressed_bytes	zstd-3	plain	delta-binary-packed	delta-binary-packed	delta-binary-packed	plain	0	4003158	4002159	2848	2872	1393.857242	2848	1.000250	1405.603230	0.842697	1405.252458	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
SocialAction	string	overall	compressed_bytes	zstd-3	plain	delta-binary-packed	delta-binary-packed	delta-binary-packed	plain	0	4003158	4002159	2848	2872	1393.857242	2848	1.000250	1405.603230	0.842697	1405.252458	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
SocialNetwork	string	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	0	4003158	4612	4612	4003158	1.000000	4612	867.987424			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
SocialNetwork	string	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	delta-binary-packed	rle-dict	0	4003158	4253	4493	202751	19.744208	4493	941.255114	890.976630	4412.597374	0.946584	rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed_columns.tsv
SocialNetwork	string	zstd-3	compressed_bytes	zstd-3	plain	delta-binary-packed	delta-binary-packed	delta-binary-packed	plain	0	4003158	4002159	2848	2872	1393.857242	2848	1.000250	1405.603230	0.842697	1405.252458	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
SocialNetwork	string	overall	compressed_bytes	zstd-3	plain	delta-binary-packed	delta-binary-packed	delta-binary-packed	plain	0	4003158	4002159	2848	2872	1393.857242	2848	1.000250	1405.603230	0.842697	1405.252458	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
SocialSourceNetworkID	int16	none	encoded_bytes	none	rle-dict	rle-dict	rle-dict	delta-binary-packed	rle-dict	4000000	4005053	6578	6578	4005053	1.000000	6578	608.855731			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed_columns.tsv
SocialSourceNetworkID	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	delta-binary-packed	delta-byte-array	4000000	4005053	5960	6192	204595	19.575517	6192	671.988758	646.810885	3204.182817	0.962532	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed_columns.tsv
SocialSourceNetworkID	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	plain	plain	4000000	4005053	4003530	5318	5318	753.112636	5318	1.000380	753.112636	0.000000	752.826250	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain_columns.tsv
SocialSourceNetworkID	int16	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	plain	plain	4000000	4005053	4003530	5318	5318	753.112636	5318	1.000380	753.112636	0.000000	752.826250	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain_columns.tsv
SocialSourcePage	string	none	encoded_bytes	none	rle-dict	rle-dict	rle-dict	delta-binary-packed	rle-dict	1024	4005153	6208	6208	4005153	1.000000	6208	645.159955			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed_columns.tsv
SocialSourcePage	string	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	plain	rle-dict	1024	4005153	5817	6050	204280	19.606192	6050	688.525529	662.008760	3276.528926	0.961488	rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain_columns.tsv
SocialSourcePage	string	zstd-3	compressed_bytes	zstd-3	plain	delta-binary-packed	plain	rle-dict	plain	1024	4005153	4003988	4853	4856	824.784390	4853	1.000291	825.294251	0.061817	825.054193	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-rle-dict_columns.tsv
SocialSourcePage	string	overall	compressed_bytes	zstd-3	plain	delta-binary-packed	plain	rle-dict	plain	1024	4005153	4003988	4853	4856	824.784390	4853	1.000291	825.294251	0.061817	825.054193	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-rle-dict_columns.tsv
Title	string	none	encoded_bytes	none	rle-dict	rle-dict	plain	delta-binary-packed	rle-dict	138409995	142885454	29011101	29011101	142885454	1.000000	29011101	4.925199			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-delta-binary-packed_columns.tsv
Title	string	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	138409995	142885454	28820866	9992672	20906222	6.834590	9992672	4.957709	14.299024	109.215533	2.884200	rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
Title	string	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	delta-binary-packed	plain	rle-dict	138409995	142885454	28774771	7955232	13939135	10.250669	7955232	4.965650	17.961193	75.219717	3.617088	rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain_columns.tsv
Title	string	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	delta-binary-packed	plain	rle-dict	138409995	142885454	28774771	7955232	13939135	10.250669	7955232	4.965650	17.961193	75.219717	3.617088	rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-plain_columns.tsv
TraficSourceID	int16	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	4000000	4005051	290125	290125	4005051	1.000000	290125	13.804570			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
TraficSourceID	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	rle-dict	delta-byte-array	4000000	4005051	289838	243838	526869	7.601607	243838	13.818240	16.425049	116.073377	1.188650	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict_columns.tsv
TraficSourceID	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	delta-binary-packed	rle-dict	rle-dict	4000000	4005051	289829	178343	288326	13.890704	178343	13.818669	22.457013	61.669367	1.625121	rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-rle-dict_columns.tsv
TraficSourceID	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	delta-binary-packed	rle-dict	rle-dict	4000000	4005051	289829	178343	288326	13.890704	178343	13.818669	22.457013	61.669367	1.625121	rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-rle-dict_columns.tsv
URL	string	none	encoded_bytes	none	delta-byte-array	rle-dict	delta-binary-packed	delta-binary-packed	delta-byte-array	88562192	92653185	40462632	40462632	92653185	1.000000	40462632	2.289846			1.000000	rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
URL	string	snappy	compressed_bytes	snappy	rle-dict	delta-binary-packed	delta-binary-packed	delta-binary-packed	rle-dict	88562192	92653185	44090971	16085485	20480534	4.523963	16085485	2.101409	5.760049	27.323074	2.741041	rows-1000000-comp-snappy-int-delta-binary-packed-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-delta-binary-packed-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-delta-binary-packed-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
URL	string	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	rle-dict	88562192	92653185	44047032	12678493	15306955	6.053012	12678493	2.103506	7.307902	20.731660	3.474154	rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
URL	string	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	rle-dict	88562192	92653185	44047032	12678493	15306955	6.053012	12678493	2.103506	7.307902	20.731660	3.474154	rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
URLCategoryID	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	delta-byte-array	4000000	4005048	156845	156845	4005048	1.000000	156845	25.535070			1.000000	rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-plain_columns.tsv
URLCategoryID	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	plain	delta-byte-array	4000000	4005048	161494	91524	272037	14.722438	91524	24.799980	43.759538	197.230235	1.764499	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain_columns.tsv
URLCategoryID	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	delta-binary-packed	plain	plain	4000000	4005048	161772	71056	87570	45.735389	71056	24.757362	56.364670	23.240824	2.276683	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-delta-binary-packed-ts-plain_columns.tsv
URLCategoryID	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	delta-binary-packed	plain	plain	4000000	4005048	161772	71056	87570	45.735389	71056	24.757362	56.364670	23.240824	2.276683	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-delta-binary-packed-ts-plain_columns.tsv
URLHash	int64	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	delta-length-byte-array	8000000	8006310	4580146	4580146	8006310	1.000000	4580146	1.748047			1.000000	rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
URLHash	int64	snappy	compressed_bytes	snappy	plain	plain	plain	plain	rle-dict	8000000	8006310	8004876	4382430	4387520	1.824792	4382430	1.000179	1.826911	0.116146	1.826584	rows-1000000-comp-snappy-int-plain-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-plain-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-plain-str-rle-dict-date-plain-ts-plain_columns.tsv
URLHash	int64	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	delta-byte-array	8000000	8006310	8004555	3580060	3580480	2.236100	3580060	1.000219	2.236362	0.011732	2.235872	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
URLHash	int64	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	delta-byte-array	8000000	8006310	8004555	3580060	3580480	2.236100	3580060	1.000219	2.236362	0.011732	2.235872	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
URLRegionID	int32	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	4000000	4005049	73968	73968	4005049	1.000000	73968	54.145698			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
